,	O	O
et	O	O
une	O	O
petite	O	O
genêtière	O	O
.	O	O

C'	O	O
est	O	O
là	O	O
que	O	O
je	O	O
vais	B-EVENT	O
demeurer	E-EVENT	O
en	B-EVENT	O
attendant	I-EVENT	O
le	I-EVENT	O
moment	I-EVENT	O
où	I-EVENT	O
je	I-EVENT	O
pourrai	I-EVENT	O
marcher	E-EVENT	O
comme	O	O
tout	O	O
le	O	O
monde	O	O
.	O	O

Tante	O	O
Rude	O	O
me	B-EVENT	O
l'	I-EVENT	O
apprend	E-EVENT	O
sans	O	O
douceur	O	O
,	O	O
tandis	O	O
que	O	O
mon	O	O
père	O	O
et	O	O
ma	O	O
mère	O	O
,	O	O
avec	O	O
des	O	O
mots	O	O
affectueux	O	O
,	O	O
et	O	O
mille	O	O
précautions	O	O
m'	B-EVENT	O
installent	I-EVENT	O
dans	I-EVENT	O
un	I-EVENT	O
lit	E-EVENT	O
tout	O	O
préparé	O	O
.	O	O

Mon	O	O
installation	S-EVENT	O
finie	O	O
,	O	O
mes	O	O
parents	O	O
s'	B-EVENT	O
en	I-EVENT	O
vont	E-EVENT	O
au	O	O
moulin	O	O
avec	O	O
tante	O	O
Rude	O	O
et	O	O
oncle	O	O
meunier	O	O
.	O	O

J'	O	O
entends	B-EVENT	O
grincer	E-EVENT	O
derrière	O	O
eux	O	O
la	O	O
claie	S-EVENT	O
du	O	O
passage	O	O
.	O	O

Et	O	O
Manine	O	O
ferme	S-EVENT	O
la	O	O
porte	O	O
de	O	O
la	O	O
maison	O	O
,	O	O
par	O	O
où	O	O
entre	O	O
un	O	O
brouillard	O	O
blanc	O	O
qui	O	O
s'	O	O
élève	O	O
des	O	O
prés	O	O
d'	O	O
alentour	O	O
.	O	O

Manine	O	O
s'	O	O
appelle	O	O
Marceline	O	O
,	O	O
comme	O	O
tante	O	O
Rude	O	O
s'	O	O
appelle	O	O
Gertrude	O	O
,	O	O
mais	O	O
ces	O	O
deux	O	O
noms	O	O
trop	O	O
difficiles	O	O
à	O	O
prononcer	O	O
pour	O	O
les	O	O
jumeaux	O	O
ont	O	O
été	O	O
transformés	O	O
ainsi	O	O
par	O	O
eux	O	O
,	O	O
et	O	O
personne	O	O
ne	O	O
songe	O	O
à	O	O
les	O	O
rétablir	O	O
.	O	O

Manine	O	O
est	O	O
une	O	O
parente	O	O
éloignée	O	O
,	O	O
devenue	B-EVENT	O
orpheline	E-EVENT	O
,	O	O
et	O	O
recueillie	S-EVENT	O
par	O	O
oncle	O	O
meunier	O	O
.	O	O

Tante	O	O
Rude	O	O
l'	B-EVENT	O
a	I-EVENT	O
tout	I-EVENT	O
de	I-EVENT	O
suite	I-EVENT	O
employée	I-EVENT	O
aux	I-EVENT	O
travaux	I-EVENT	O
du	I-EVENT	O
moulin	E-EVENT	O
et	O	O
des	O	O
champs	O	O
,	O	O
puis	O	O
,	O	O
vers	O	O
sa	O	O
dix	O	O
-	O	O
huitième	O	O
année	O	O
,	O	O
sans	O	O
s'	O	O
inquiéter	O	O
de	O	O
son	O	O
goût	O	O
,	O	O
elle	O	O
l'	B-EVENT	O
a	I-EVENT	O
mariée	I-EVENT	O
au	I-EVENT	O
garçon	I-EVENT	O
meunier	E-EVENT	O
qui	O	O
touchait	O	O
à	O	O
la	O	O
quarantaine	O	O
.	O	O

Le	O	O
ménage	O	O
s'	B-EVENT	O
est	I-EVENT	O
trouvé	I-EVENT	O
parfaitement	I-EVENT	O
d'	I-EVENT	O
accord	E-EVENT	O
malgré	O	O
la	O	O
différence	O	O
d'	O	O
âge	O	O
,	O	O
et	O	O
dès	O	O
la	O	O
première	O	O
année	O	O
,	O	O
Manine	O	O
a	B-EVENT	O
mis	I-EVENT	O
au	I-EVENT	O
monde	I-EVENT	O
Clémence	E-EVENT	O
qui	O	O
a	O	O
maintenant	O	O
près	O	O
de	O	O
sept	O	O
ans	O	O
.	O	O

Le	O	O
garçon	O	O
meunier	O	O
est	B-EVENT	O
mort	I-EVENT	O
d'	I-EVENT	O
un	I-EVENT	O
accident	E-EVENT	O
au	O	O
cours	O	O
de	O	O
l'	O	O
hiver	O	O
,	O	O
et	O	O
Manine	O	O
attend	O	O
d'	O	O
un	O	O
jour	O	O
à	O	O
l'	O	O
autre	O	O
la	O	O
venue	O	O
d'	O	O
un	O	O
nouvel	O	O
enfant	O	O
.	O	O

J'	O	O
ai	B-EVENT	O
un	I-EVENT	O
réel	I-EVENT	O
contentement	I-EVENT	O
à	I-EVENT	O
me	I-EVENT	O
retrouver	I-EVENT	O
près	I-EVENT	O
d'	I-EVENT	O
elle	E-EVENT	O
.	O	O

À	O	O
la	O	O
lueur	O	O
d'	O	O
une	O	O
lampe	O	O
pendue	O	O
au	O	O
plafond	O	O
,	O	O
je	O	O
la	B-EVENT	O
regarde	I-EVENT	O
aller	I-EVENT	O
et	I-EVENT	O
venir	I-EVENT	O
dans	I-EVENT	O
la	I-EVENT	O
maison	E-EVENT	O
,	O	O
où	O	O
elle	O	O
répare	B-EVENT	O
le	I-EVENT	O
désordre	E-EVENT	O
que	O	O
nous	O	O
venons	O	O
de	O	O
faire	O	O
.	O	O

Sa	O	O
grossesse	O	O
alourdit	O	O
un	O	O
peu	O	O
ses	O	O
mouvements	O	O
,	O	O
et	O	O
ses	O	O
sabots	O	O
claquent	O	O
mollement	O	O
sur	O	O
les	O	O
dalles	O	O
.	O	O

De	O	O
temps	O	O
en	O	O
temps	O	O
elle	O	O
fait	B-EVENT	O
semblant	I-EVENT	O
de	I-EVENT	O
gronder	I-EVENT	O
Clémence	E-EVENT	O
qui	O	O
ne	B-EVENT	O
veut	I-EVENT	O
pas	I-EVENT	O
s'	I-EVENT	O
endormir	E-EVENT	O
.	O	O

Puis	O	O
,	O	O
après	O	O
avoir	B-EVENT	O
ranimé	I-EVENT	O
le	I-EVENT	O
feu	E-EVENT	O
et	O	O
fait	O	O
chauffer	O	O
pour	O	O
moi	O	O
un	O	O
bol	O	O
de	O	O
lait	O	O
,	O	O
elle	O	O
approche	B-EVENT	O
une	I-EVENT	O
chaise	E-EVENT	O
et	O	O
s'	B-EVENT	O
assied	I-EVENT	O
auprès	I-EVENT	O
de	I-EVENT	O
mon	I-EVENT	O
lit	E-EVENT	O
.	O	O

Elle	O	O
est	O	O
elle	O	O
-	O	O
même	O	O
si	O	O
contente	S-EVENT	O
de	O	O
me	O	O
voir	O	O
là	O	O
qu'	O	O
elle	O	O
se	B-EVENT	O
met	I-EVENT	O
à	I-EVENT	O
parler	I-EVENT	O
librement	I-EVENT	O
de	I-EVENT	O
toute	I-EVENT	O
chose	E-EVENT	O
.	O	O

Son	O	O
veuvage	O	O
ne	O	O
l'	O	O
a	O	O
guère	O	O
changée	O	O
,	O	O
sa	O	O
voix	O	O
seulement	O	O
est	O	O
devenue	O	O
comme	O	O
craintive	O	O
,	O	O
mais	O	O
son	O	O
visage	O	O
tout	O	O
en	O	O
largeur	O	O
reste	O	O
doux	O	O
et	O	O
sérieux	O	O
,	O	O
et	O	O
elle	O	O
continue	B-EVENT	O
de	I-EVENT	O
sourire	E-EVENT	O
en	B-EVENT	O
parlant	E-EVENT	O
.	O	O

Toujours	O	O
nous	O	O
avons	O	O
été	O	O
bonnes	O	O
amies	O	O
.	O	O

À	O	O
l'	O	O
âge	O	O
de	O	O
six	O	O
ans	O	O
,	O	O
alors	O	O
que	O	O
mes	O	O
parents	O	O
m'	B-EVENT	O
avaient	I-EVENT	O
confiée	I-EVENT	O
à	I-EVENT	O
tante	I-EVENT	O
Rude	E-EVENT	O
pour	O	O
une	O	O
assez	O	O
longue	O	O
convalescence	O	O
,	O	O
c'	O	O
est	O	O
Manine	O	O
qui	O	O
s'	B-EVENT	O
était	I-EVENT	O
occupée	I-EVENT	O
de	I-EVENT	O
moi	E-EVENT	O
.	O	O

Elle	O	O
m'	B-EVENT	O
emmenait	I-EVENT	O
partout	E-EVENT	O
où	O	O
elle	O	O
avait	B-EVENT	O
à	I-EVENT	O
faire	E-EVENT	O
,	O	O
et	O	O
il	O	O
arrivait	O	O
que	O	O
nous	O	O
passions	B-EVENT	O
des	I-EVENT	O
journées	I-EVENT	O
entières	E-EVENT	O
,	O	O
aux	O	O
champs	O	O
,	O	O
au	O	O
jardin	O	O
ou	O	O
à	O	O
la	O	O
rivière	O	O
.	O	O

Ce	O	O
qui	O	O
me	B-EVENT	O
plaisait	I-EVENT	O
le	I-EVENT	O
plus	I-EVENT	O
dans	I-EVENT	O
les	I-EVENT	O
travaux	I-EVENT	O
de	I-EVENT	O
Manine	E-EVENT	O
c'	O	O
était	O	O
de	O	O
suivre	B-EVENT	O
les	I-EVENT	O
dindes	I-EVENT	O
et	I-EVENT	O
les	I-EVENT	O
pintades	E-EVENT	O
qui	O	O
se	O	O
cachaient	B-EVENT	O
dans	I-EVENT	O
les	I-EVENT	O
haies	I-EVENT	O
pour	I-EVENT	O
pondre	E-EVENT	O
,	O	O
et	O	O
dont	O	O
il	O	O
nous	B-EVENT	O
fallait	I-EVENT	O
chercher	E-EVENT	O
et	O	O
découvrir	B-EVENT	O
les	I-EVENT	O
œufs	E-EVENT	O
.	O	O

J'	O	O
étais	B-EVENT	O
paresseuse	I-EVENT	O
le	I-EVENT	O
matin	E-EVENT	O
,	O	O
et	O	O
Manine	O	O
me	B-EVENT	O
grondait	E-EVENT	O
souvent	O	O
pour	O	O
me	O	O
faire	O	O
lever	O	O
,	O	O
mais	O	O
lorsqu'	O	O
elle	O	O
me	B-EVENT	O
disait	E-EVENT	O
:	O	O
«	O	O
Dépêche	O	O
-	O	O
toi	O	O
,	O	O
on	O	O
va	O	O
suivre	O	O
une	O	O
dinde	O	O
»	O	O
,	O	O
j'	O	O
étais	B-EVENT	O
vite	I-EVENT	O
réveillée	E-EVENT	O
et	O	O
vêtue	S-EVENT	O
.	O	O

Il	O	O
fallait	O	O
beaucoup	O	O
d'	O	O
attention	O	O
et	O	O
beaucoup	O	O
de	O	O
patience	O	O
pour	O	O
suivre	O	O
la	O	O
dinde	O	O
.	O	O

Elle	O	O
s'	B-EVENT	O
en	I-EVENT	O
allait	I-EVENT	O
au	I-EVENT	O
nid	E-EVENT	O
sans	O	O
se	O	O
presser	O	O
,	O	O
caquetant	S-EVENT	O
et	O	O
picorant	S-EVENT	O
de	O	O
-	O	O
ci	O	O
,	O	O
de	O	O
-	O	O
là	O	O
,	O	O
s'	O	O
écartant	O	O
même	O	O
de	O	O
la	O	O
haie	O	O
comme	O	O
si	O	O
elle	O	O
avait	O	O
l'	O	O
intention	O	O
d'	O	O
aller	O	O
en	O	O
sens	O	O
inverse	O	O
,	O	O
et	O	O
faisant	B-EVENT	O
mine	I-EVENT	O
de	I-EVENT	O
rentrer	E-EVENT	O
à	O	O
la	O	O
basse	O	O
-	O	O
cour	O	O
dès	O	O
qu'	O	O
elle	O	O
s'	O	O
apercevait	O	O
de	O	O
notre	O	O
présence	O	O
.	O	O

Après	O	O
des	O	O
tours	O	O
et	O	O
des	O	O
détours	O	O
elle	O	O
se	O	O
décidait	O	O
enfin	O	O
à	O	O
longer	O	O
la	O	O
haie	O	O
,	O	O
toujours	O	O
caquetant	S-EVENT	O
et	O	O
picorant	B-EVENT	O
,	E-EVENT	O
comme	O	O
si	O	O
de	O	O
rien	O	O
n'	O	O
était	O	O
.	O	O

Et	O	O
brusquement	O	O
,	O	O
elle	O	O
disparaissait	S-EVENT	O
sans	O	O
que	O	O
rien	O	O
pût	O	O
nous	O	O
indiquer	O	O
l'	O	O
endroit	O	O
où	O	O
elle	O	O
venait	O	O
de	O	O
se	O	O
nicher	O	O
.	O	O

Manine	O	O
en	B-EVENT	O
restait	I-EVENT	O
toujours	I-EVENT	O
stupéfaite	E-EVENT	O
.	O	O

—	O	O
Elle	O	O
a	O	O
fondu	O	O
sous	O	O
mes	O	O
yeux	O	O
,	O	O
disait	S-EVENT	O
-	O	O
elle	O	O
.	O	O

Elle	O	O
s'	B-EVENT	O
asseyait	I-EVENT	O
sur	I-EVENT	O
l'	I-EVENT	O
herbe	E-EVENT	O
alors	O	O
,	O	O
tirait	B-EVENT	O
son	I-EVENT	O
tricot	I-EVENT	O
de	I-EVENT	O
sa	I-EVENT	O
poche	E-EVENT	O
et	O	O
m'	B-EVENT	O
interdisait	I-EVENT	O
le	I-EVENT	O
moindre	I-EVENT	O
bruit	E-EVENT	O
.	O	O

Du	O	O
temps	O	O
passait	O	O
,	O	O
au	O	O
bout	O	O
duquel	O	O
Manine	O	O
se	B-EVENT	O
levait	E-EVENT	O
pour	O	O
explorer	S-EVENT	O
la	O	O
haie	O	O
.	O	O

Elle	O	O
ne	O	O
trouvait	O	O
pas	O	O
toujours	O	O
ce	O	O
qu'	O	O
elle	O	O
cherchait	O	O
,	O	O
mais	O	O
il	O	O
lui	O	O
arrivait	O	O
aussi	O	O
de	O	O
découvrir	S-EVENT	O
trois	O	O
ou	O	O
quatre	O	O
beaux	O	O
œufs	O	O
bien	O	O
cachés	O	O
sous	O	O
des	O	O
feuilles	O	O
sèches	O	O
.	O	O

Il	O	O
ne	O	O
restait	O	O
plus	O	O
qu'	O	O
à	O	O
se	B-EVENT	O
rappeler	I-EVENT	O
l'	I-EVENT	O
endroit	E-EVENT	O
afin	O	O
d'	O	O
aller	B-EVENT	O
ramasser	I-EVENT	O
le	I-EVENT	O
nouvel	I-EVENT	O
œuf	E-EVENT	O
,	O	O
mais	O	O
il	O	O
fallait	O	O
bien	O	O
se	B-EVENT	O
garder	I-EVENT	O
de	I-EVENT	O
surprendre	I-EVENT	O
la	I-EVENT	O
dinde	I-EVENT	O
au	I-EVENT	O
nid	I-EVENT	O
,	E-EVENT	O
car	O	O
elle	O	O
l'	B-EVENT	O
abandonnait	E-EVENT	O
sur	O	O
l'	O	O
heure	O	O
,	O	O
et	O	O
tout	O	O
était	O	O
à	O	O
recommencer	O	O
.	O	O

Ces	O	O
courses	S-EVENT	O
du	O	O
matin	O	O
me	O	O
paraissaient	O	O
si	O	O
amusantes	S-EVENT	O
que	O	O
je	O	O
devins	B-EVENT	O
vite	I-EVENT	O
capable	I-EVENT	O
de	I-EVENT	O
les	I-EVENT	O
faire	I-EVENT	O
seule	E-EVENT	O
.	O	O

J'	O	O
avais	O	O
remarqué	O	O
que	O	O
les	O	O
pintades	O	O
tout	O	O
comme	O	O
les	O	O
dindes	O	O
cessaient	B-EVENT	O
de	I-EVENT	O
caqueter	E-EVENT	O
lorsqu'	O	O
elles	O	O
approchaient	B-EVENT	O
de	I-EVENT	O
leur	I-EVENT	O
nid	E-EVENT	O
.	O	O

Aussi	O	O
,	O	O
à	O	O
ce	O	O
moment	O	O
-	O	O
là	O	O
,	O	O
je	O	O
me	B-EVENT	O
dissimulais	E-EVENT	O
de	O	O
mon	O	O
mieux	O	O
en	B-EVENT	O
redoublant	I-EVENT	O
d'	I-EVENT	O
attention	E-EVENT	O
et	O	O
je	O	O
voyais	S-EVENT	O
la	O	O
dinde	O	O
ou	O	O
la	O	O
pintade	O	O
allonger	O	O
le	O	O
cou	O	O
,	O	O
s'	O	O
aplatir	O	O
,	O	O
et	O	O
s'	O	O
avancer	O	O
à	O	O
grands	O	O
pas	O	O
raides	O	O
vers	O	O
sa	O	O
cachette	O	O
.	O	O

La	O	O
première	B-EVENT	O
fois	E-EVENT	O
que	O	O
je	O	O
revins	B-EVENT	O
au	I-EVENT	O
moulin	E-EVENT	O
avec	O	O
mon	O	O
tablier	O	O
plein	O	O
d'	O	O
œufs	O	O
et	O	O
que	O	O
je	O	O
racontai	S-EVENT	O
comment	O	O
je	O	O
m'	B-EVENT	O
y	I-EVENT	O
étais	I-EVENT	O
prise	I-EVENT	O
pour	I-EVENT	O
les	I-EVENT	O
avoir	E-EVENT	O
,	O	O
oncle	O	O
meunier	O	O
rit	S-EVENT	O
de	O	O
mon	O	O
adresse	O	O
,	O	O
et	O	O
dit	S-EVENT	O
:	O	O
—	O	O
Les	O	O
enfants	O	O
comprennent	O	O
bien	O	O
mieux	O	O
que	O	O
nous	O	O
la	O	O
malice	O	O
des	O	O
bêtes	O	O
.	O	O

Ce	O	O
soir	O	O
,	O	O
Manine	O	O
et	O	O
moi	O	O
,	O	O
nous	O	O
nous	B-EVENT	O
plaisons	I-EVENT	O
au	I-EVENT	O
rappel	I-EVENT	O
de	I-EVENT	O
ces	I-EVENT	O
jours	I-EVENT	O
lointains	E-EVENT	O
,	O	O
et	O	O
la	O	O
douceur	S-EVENT	O
que	O	O
nous	O	O
en	B-EVENT	O
ressentons	E-EVENT	O
,	O	O
est	O	O
comme	O	O
un	O	O
large	O	O
écran	O	O
qui	O	O
nous	O	O
cache	B-EVENT	O
le	I-EVENT	O
jour	I-EVENT	O
présent	E-EVENT	O
et	O	O
nous	O	O
en	O	O
fait	B-EVENT	O
oublier	I-EVENT	O
la	I-EVENT	O
tristesse	E-EVENT	O
.	O	O

Mes	O	O
parents	O	O
n'	B-EVENT	O
ont	I-EVENT	O
pas	I-EVENT	O
voulu	I-EVENT	O
attendre	E-EVENT	O
à	O	O
demain	O	O
pour	O	O
repartir	S-EVENT	O
.	O	O

Tous	O	O
deux	O	O
m'	O	O
ont	B-EVENT	O
dit	E-EVENT	O
avant	O	O
de	O	O
regagner	O	O
la	O	O
gare	O	O
.	O	O

«	O	O
Il	O	O
n'	O	O
est	O	O
pas	O	O
prudent	O	O
de	O	O
laisser	O	O
les	O	O
enfants	O	O
seuls	O	O
à	O	O
Paris	O	O
.	O	O

»	O	O
Je	O	O
n'	B-EVENT	O
ai	I-EVENT	O
pas	I-EVENT	O
essayé	I-EVENT	O
de	I-EVENT	O
les	I-EVENT	O
retenir	E-EVENT	O
,	O	O
et	O	O
je	O	O
ne	B-EVENT	O
leur	I-EVENT	O
ai	I-EVENT	O
pas	I-EVENT	O
laissé	I-EVENT	O
voir	I-EVENT	O
le	I-EVENT	O
chagrin	E-EVENT	O
que	O	O
me	B-EVENT	O
causait	I-EVENT	O
leur	I-EVENT	O
départ	E-EVENT	O
précipité	O	O
.	O	O

Mais	O	O
,	O	O
lorsque	O	O
le	O	O
train	S-EVENT	O
qui	O	O
les	B-EVENT	O
emportait	E-EVENT	O
commença	B-EVENT	O
de	I-EVENT	O
rouler	I-EVENT	O
dans	I-EVENT	O
la	I-EVENT	O
campagne	E-EVENT	O
,	O	O
je	O	O
tendis	B-EVENT	O
longuement	I-EVENT	O
l'	I-EVENT	O
oreille	E-EVENT	O
à	O	O
la	O	O
dure	O	O
vibration	O	O
qu'	O	O
il	O	O
laissait	O	O
derrière	O	O
lui	O	O
.	O	O

Il	O	O
me	O	O
semblait	O	O
que	O	O
mon	O	O
père	O	O
et	O	O
ma	O	O
mère	O	O
tenaient	O	O
le	O	O
bout	O	O
d'	O	O
une	O	O
chaîne	O	O
solidement	O	O
rivée	O	O
à	O	O
ma	O	O
poitrine	O	O
,	O	O
et	O	O
que	O	O
c'	O	O
était	O	O
cette	O	O
chaîne	O	O
-	O	O
là	O	O
qui	O	O
se	O	O
tendait	O	O
et	O	O
vibrait	O	O
si	O	O
durement	O	O
dans	O	O
l'	O	O
espace	O	O
.	O	O

La	O	O
nuit	O	O
passa	O	O
,	O	O
lente	O	O
et	O	O
sombre	O	O
.	O	O

Au	O	O
dehors	O	O
rien	O	O
ne	O	O
bougeait	O	O
,	O	O
et	O	O
dans	O	O
la	O	O
maison	O	O
,	O	O
Manine	O	O
et	O	O
Clémence	O	O
dormaient	S-EVENT	O
d'	O	O
un	O	O
sommeil	O	O
qu'	O	O
on	O	O
eût	O	O
dit	O	O
sans	O	O
souffle	O	O
.	O	O

Au	O	O
milieu	O	O
du	O	O
foyer	S-EVENT	O
,	O	O
la	O	O
cendre	S-EVENT	O
bien	O	O
relevée	O	O
enveloppait	O	O
les	O	O
charbons	O	O
rouges	O	O
comme	O	O
pour	O	O
les	O	O
étouffer	O	O
sans	O	O
retour	O	O
,	O	O
mais	O	O
de	O	O
loin	O	O
en	O	O
loin	O	O
,	O	O
une	O	O
étincelle	S-EVENT	O
vive	O	O
s'	B-EVENT	O
en	I-EVENT	O
échappait	E-EVENT	O
.	O	O

Elle	O	O
restait	O	O
fixe	O	O
l'	O	O
espace	O	O
d'	O	O
une	O	O
seconde	O	O
sur	O	O
le	O	O
fond	O	O
noir	O	O
de	O	O
la	O	O
cheminée	O	O
.	O	O

Et	O	O
toujours	O	O
je	O	O
croyais	O	O
voir	O	O
une	O	O
mystérieuse	O	O
étoile	O	O
brillant	O	O
pour	O	O
moi	O	O
seulement	O	O
,	O	O
dans	O	O
un	O	O
ciel	O	O
tout	O	O
chargé	O	O
d'	O	O
orage	O	O
.	O	O

Les	O	O
carreaux	O	O
de	O	O
l'	O	O
imposte	O	O
s'	O	O
éclairaient	O	O
du	O	O
jour	O	O
levant	O	O
,	O	O
lorsque	O	O
le	O	O
sommeil	S-EVENT	O
vint	O	O
enfin	O	O
me	B-EVENT	O
fermer	I-EVENT	O
les	I-EVENT	O
yeux	E-EVENT	O
.	O	O

Le	O	O
printemps	O	O
va	O	O
finir	O	O
;	O	O
plus	O	O
rien	O	O
n'	O	O
est	O	O
au	O	O
repos	O	O
dans	O	O
la	O	O
campagne	O	O
,	O	O
et	O	O
déjà	O	O
des	O	O
deux	O	O
côtés	O	O
de	O	O
la	O	O
rivière	O	O
les	O	O
faucheurs	O	O
couchent	O	O
en	O	O
longs	O	O
andains	O	O
l'	O	O
herbe	O	O
fleurie	O	O
des	O	O
prés	O	O
.	O	O

Des	O	O
femmes	O	O
,	O	O
des	O	O
jeunes	O	O
filles	O	O
et	O	O
même	O	O
des	O	O
enfants	O	O
munis	O	O
de	O	O
fourches	O	O
et	O	O
de	O	O
rateaux	O	O
secouent	S-EVENT	O
et	O	O
retournent	B-EVENT	O
le	I-EVENT	O
foin	E-EVENT	O
sous	O	O
le	O	O
soleil	O	O
,	O	O
tandis	O	O
que	O	O
des	O	O
hommes	O	O
le	B-EVENT	O
chargent	I-EVENT	O
sur	I-EVENT	O
des	I-EVENT	O
charrettes	E-EVENT	O
qui	O	O
l'	B-EVENT	O
emportent	I-EVENT	O
vers	I-EVENT	O
les	I-EVENT	O
granges	E-EVENT	O
du	O	O
village	O	O
ou	O	O
vers	O	O
les	O	O
fermes	O	O
avoisinantes	O	O
.	O	O

Par	O	O
le	O	O
sentier	O	O
qui	O	O
longe	O	O
la	O	O
maison	O	O
et	O	O
remonte	O	O
à	O	O
la	O	O
route	O	O
,	O	O
je	O	O
vois	B-EVENT	O
revenir	E-EVENT	O
,	O	O
le	O	O
soir	O	O
,	O	O
les	O	O
faneurs	S-EVENT	O
,	O	O
silencieux	S-EVENT	O
et	O	O
traînant	B-EVENT	O
les	I-EVENT	O
pieds	E-EVENT	O
,	O	O
las	O	O
d'	O	O
une	O	O
interminable	O	O
journée	O	O
de	O	O
travail	O	O
et	O	O
de	O	O
chaleur	O	O
.	O	O

Quelques	O	O
-	O	O
uns	O	O
s'	B-EVENT	O
arrêtent	I-EVENT	O
au	I-EVENT	O
seuil	I-EVENT	O
de	I-EVENT	O
notre	I-EVENT	O
porte	E-EVENT	O
pour	O	O
s'	O	O
enquérir	O	O
de	O	O
ma	O	O
santé	O	O
,	O	O
et	O	O
toujours	O	O
je	O	O
ressens	B-EVENT	O
de	I-EVENT	O
l'	I-EVENT	O
humiliation	I-EVENT	O
à	I-EVENT	O
être	I-EVENT	O
vue	I-EVENT	O
couchée	E-EVENT	O
comme	O	O
une	O	O
paresseuse	O	O
.	O	O

À	O	O
cause	O	O
de	O	O
la	O	O
fenaison	S-EVENT	O
,	O	O
Manine	O	O
n'	B-EVENT	O
a	I-EVENT	O
guère	I-EVENT	O
le	I-EVENT	O
temps	I-EVENT	O
de	I-EVENT	O
s'	I-EVENT	O
occuper	I-EVENT	O
de	I-EVENT	O
la	I-EVENT	O
petite	I-EVENT	O
Reine	E-EVENT	O
,	O	O
qu'	O	O
elle	O	O
a	B-EVENT	O
mise	I-EVENT	O
au	I-EVENT	O
monde	E-EVENT	O
le	O	O
lendemain	O	O
même	O	O
de	O	O
mon	O	O
arrivée	O	O
.	O	O

Levée	O	O
avec	O	O
le	O	O
jour	O	O
,	O	O
elle	O	O
change	B-EVENT	O
en	I-EVENT	O
hâte	I-EVENT	O
les	I-EVENT	O
langes	I-EVENT	O
de	I-EVENT	O
l'	I-EVENT	O
enfant	E-EVENT	O
,	O	O
approche	B-EVENT	O
le	I-EVENT	O
berceau	I-EVENT	O
de	I-EVENT	O
mon	I-EVENT	O
lit	E-EVENT	O
,	O	O
et	O	O
s'	B-EVENT	O
en	I-EVENT	O
va	I-EVENT	O
en	I-EVENT	O
courant	E-EVENT	O
aider	O	O
tante	O	O
Rude	O	O
au	O	O
moulin	O	O
,	O	O
pour	O	O
revenir	S-EVENT	O
plus	O	O
vite	O	O
encore	O	O
aux	O	O
heures	O	O
de	O	O
la	O	O
tétée	S-EVENT	O
.	O	O

Malgré	O	O
la	O	O
gentillesse	O	O
du	O	O
bébé	O	O
qui	O	O
commence	O	O
à	O	O
me	O	O
sourire	O	O
et	O	O
me	O	O
connaître	O	O
,	O	O
malgré	O	O
la	O	O
gaieté	O	O
bruyante	O	O
de	O	O
Clémence	O	O
,	O	O
je	O	O
m'	B-EVENT	O
ennuie	E-EVENT	O
de	O	O
l'	O	O
absence	O	O
de	O	O
Manine	O	O
.	O	O

Je	O	O
m'	B-EVENT	O
ennuie	E-EVENT	O
même	O	O
si	O	O
fort	O	O
qu'	O	O
il	O	O
m'	B-EVENT	O
arrive	I-EVENT	O
de	I-EVENT	O
descendre	I-EVENT	O
du	I-EVENT	O
lit	E-EVENT	O
sans	O	O
tenir	O	O
compte	O	O
de	O	O
la	O	O
défense	O	O
qui	O	O
m'	O	O
en	O	O
est	O	O
faite	O	O
.	O	O

Je	O	O
le	O	O
regrette	S-EVENT	O
vite	O	O
,	O	O
car	O	O
dans	O	O
ma	O	O
hanche	S-EVENT	O
,	O	O
le	O	O
chien	O	O
hargneux	O	O
Les	O	O
après	O	O
-	O	O
midi	O	O
me	O	O
sont	O	O
moins	O	O
pénibles	O	O
;	O	O
bien	O	O
installée	O	O
dans	O	O
ma	O	O
longue	O	O
voiture	O	O
où	O	O
il	O	O
m'	O	O
est	O	O
possible	O	O
de	O	O
m'	O	O
adosser	O	O
un	O	O
peu	O	O
,	O	O
je	O	O
couds	B-EVENT	O
des	I-EVENT	O
pièces	I-EVENT	O
de	I-EVENT	O
layette	E-EVENT	O
pour	O	O
la	O	O
petite	O	O
Reine	O	O
.	O	O

Manine	O	O
manque	O	O
d'	O	O
argent	O	O
pour	O	O
acheter	O	O
de	O	O
l'	O	O
étoffe	O	O
,	O	O
aussi	O	O
,	O	O
je	O	O
taille	S-EVENT	O
brassières	O	O
et	O	O
petites	O	O
robes	O	O
dans	O	O
de	O	O
vieux	O	O
jupons	O	O
de	O	O
diverses	O	O
couleurs	O	O
que	O	O
j'	O	O
assemble	B-EVENT	O
de	I-EVENT	O
mon	I-EVENT	O
mieux	E-EVENT	O
.	O	O

Clémence	O	O
qui	O	O
est	O	O
déjà	O	O
coquette	O	O
se	B-EVENT	O
moque	E-EVENT	O
de	O	O
ces	O	O
vêtements	O	O
disparates	O	O
et	O	O
méprise	O	O
sa	O	O
petite	O	O
sœur	O	O
comme	O	O
une	O	O
poupée	O	O
mal	O	O
habillée	O	O
.	O	O

Sa	O	O
poupée	O	O
à	O	O
elle	O	O
est	O	O
vêtue	O	O
de	O	O
dentelles	O	O
fines	O	O
et	O	O
de	O	O
satin	O	O
rose	O	O
,	O	O
et	O	O
elle	O	O
ne	O	O
supporterait	O	O
pas	O	O
qu'	O	O
